origem,segmento,cnpj,razao_social,nome_fantasia,uf,municipio,situacao,data_situacao,data_inicio,capital_social,cnae_principal,email,ddd1,tel1,socios,score,sinal_grupo_spsav,sinal_site,sinal_nome,sinal_noticias,socio_comum,evidencia_site,evidencia_noticias
INCUMBENTE,Sociedade Corretora de TVM,32588139000194,J.P. MORGAN CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,"",SP,7107,02,20051103,19890725,,6612601,OUVIDORIA.JP.MORGAN@JPMORGAN.COM,11,49503822,LANDULPHO BORGES DA FONSECA TUTZER PROFILI | JORGE CONSTANTINO BERNARDES DOS SANTOS | DECIO RAMOS PORCHAT DE ASSIS | FABIO JORGE RESEGUE | FLAVIA ROCHA LIMA DE ALMEIDA PRADO | MARIANA PLASS RIZZO | ELIZA HARUMI OGAWA | PEDRO CARLOS RAMOS RIBEIRO JUNIOR | MARCELO LUIS ALVAREZ GAIANI,3,0,1,0,0,,https://www.jpmorgan.com :: blockchain,"Não há evidências diretas nos resultados da pesquisa de que a 'J.P. MORGAN CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.' tenha anunciado, lançado ou esteja construindo algo em criptoativos, ativos virtuais, tokenização, stablecoin ou Drex no período de 2024 a 2026. As menções a atividades em criptoativos e tokenização se referem a iniciativas globais do J.P. Morgan ou J.P. Morgan Chase."
INCUMBENTE,Sociedade Distribuidora de TVM,33851205000130,J.P. MORGAN S.A. - DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS,J.P. MORGAN DTVM,SP,7107,02,20051103,19720218,,6612602,OUVIDORIA.JP.MORGAN@JPMORGAN.COM,11,49503931,JORGE CONSTANTINO BERNARDES DOS SANTOS | DECIO RAMOS PORCHAT DE ASSIS | FLAVIA ROCHA LIMA DE ALMEIDA PRADO | MARIANA PLASS RIZZO | ELIZA HARUMI OGAWA | PEDRO CARLOS RAMOS RIBEIRO JUNIOR | MARCELO LUIS ALVAREZ GAIANI,3,0,1,0,0,,https://www.jpmorgan.com :: blockchain,erro: 'candidates'
INCUMBENTE,Banco Comercial Estrangeiro - Filial no país,46518205000164,"JPMORGAN CHASE BANK, NATIONAL ASSOCIATION","",SP,7107,02,20051103,19740614,,6421200,"",11,49503822,,3,0,1,0,0,,https://www.jpmorgan.com :: blockchain,erro: 'candidates'
INCUMBENTE,Sociedade Corretora de Câmbio,06132348000119,LABOR SOCIEDADE CORRETORA DE CÂMBIO LTDA.,LABOR CAMBIO,PE,2531,02,20050924,20030602,,6612603,LABORCAMBIO@GRUPOLABOR.NET,81,34650808,JOSE GOMES CASIMIRO | MARIA DAS GRACAS SANTOS CASIMIRO,3,0,1,0,0,,"https://www.laborcambio.com.br :: cripto,crypto",erro: 'candidates'
INCUMBENTE,Sociedade Distribuidora de TVM,57671443000121,MERCADO PAGO DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.,"",SP,6789,02,20241014,20241014,,6612602,NAORESPONDER@MERCADOLIVRE.COM,11,21212121,MERCADO CREDITO HOLDING FINANCEIRA LTDA. | ANDRE SANTOS DE REZENDE CHAVES | JOAO PAULO SANTIN LIMA | IGNACIO ESTIVARIZ BARILATI | PATRICIA CAMARGO DE OLIVEIRA LEAL | MARCIO APARECIDO DE SOUZA | DAVIDSON CASSEMIRO,3,0,1,0,0,,https://www.mercadopago.com.br :: crypto,erro: 'candidates'
INCUMBENTE,Sociedade Corretora de Câmbio,07333726000195,ONNIX CORRETORA DE CÂMBIO LTDA.,"",RS,8801,02,20050422,20050422,,6612603,"",51,21367575,MARCO ANTONIO CAVINATO DE LIMA | VANDERLEI MARCIANO SILVEIRA MUNIZ | JHONATA MACHADO DA SILVA,3,0,1,0,0,,"https://www.onnix.com.br :: cripto,crypto",erro: 'candidates'
INCUMBENTE,Sociedade Corretora de TVM,46403683000129,PAGINVEST CORRETORA DE TITULOS E VALORES MOBILIARIOS LTDA.,"",SP,7107,02,20220516,20220516,,6612601,L-PAGSEGURO-PARALEGAL@UOLINC.COM,11,25404877,BS HOLDING FINANCEIRA LTDA. | ROBERTO SADAMI IKEGAMI | CARLOS EDUARDO CARVALHO MAUAD | GUSTAVO BAHIA GAMA SECHIN | ENRIQUE CESAR SUAREZ FRAGATA LOPES,3,0,1,0,0,,https://pagseguro.vc :: crypto,"Não foram encontrados registros ou comunicados da PAGINVEST CORRETORA DE TITULOS E VALORES MOBILIARIOS LTDA. anunciando, lançando ou construindo algo em criptoativos, ativos virtuais, tokenização, stablecoin ou Drex no período de 2024 a 2026 nas fontes consultadas."
INCUMBENTE,Sociedade Corretora de TVM,62285390000140,QI CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,"",SP,7107,02,20051103,19900131,,6612601,QIAJUDA@QITECH.COM.BR,11,28273500,DANIEL DOLL LEMOS | PEDRO HENRIQUE COURY MAC DOWELL | MARCELO BUOSI MARTINS | PEDRO GOUVEIA CALIL | THIAGO ISILIANI BOTT | DANILO SIMOES JORGE,3,0,1,0,0,,https://www.singulare.com.br :: cripto,erro: 'candidates'
INCUMBENTE,Sociedade Distribuidora de TVM,01638542000157,SAFRA DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.,SAFRA CORRETORA,SP,7107,02,20051103,19970128,,6612602,"",11,31757575,CARLOS PELA | GUILHERME MEISTER | HIROMITI MIZUSAKI | MARCIO AURELIO DE NOBREGA | MAURICIO CEARA | EVANDRO LUIZ DE ALMEIDA PEREIRA | BANCO SAFRA S A | PEDRO CARLOS ARAUJO COUTINHO | MARIO MELLO FREIRE NETO | MARCELO BALAN | RAFAEL BORDALO QUINTAS | GUILHERME GONZALEZ CRONEMBERGER PARENTE,3,0,1,0,0,,https://www.safra.com.br :: crypto,erro: 'candidates'
INCUMBENTE,Sociedade Distribuidora de TVM,48967968000118,VERT DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA,"",SP,7107,02,20221223,20221223,,6612602,JURIDICO.OPS@VERT-CAPITAL.COM,11,99851800,VERT HOLDING DE CONTROLE S.A | ANDREA MORATA VIDEIRA | GABRIEL PEREIRA PINTO LOPES | RENATA MANHAES SIQUEIRA | ANDREIA FRANKLIN DE ALENCAR SILVEIRA,3,0,1,0,0,,https://www.vert-capital.com :: tokeniza,erro: 'candidates'
INCUMBENTE,Sociedade Corretora de TVM,92875780000131,WARREN CORRETORA DE VALORES MOBILIÁRIOS E CÂMBIO LTDA.,"",RS,8801,02,20050702,19680422,,6612601,FINANCEIRO@WARREN.COM.BR,51,32372273,WARREN BRASIL HOLDING S/A. | TITO CAPITANI GUSMAO | BRUNO DUARTE DA FONSECA | ANDRE CAPITANI GUSMAO | RODRIGO GRUNDIG MONTEIRO,3,0,1,0,0,,https://www.warren.com.br :: cripto,erro: 'candidates'
INCUMBENTE,Sociedade Distribuidora de TVM,62287735000103,WARREN RENA DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA,RENASCENCA,SP,7107,02,20051103,19710305,,6612602,JURIDICO@WARREN.COM.BR,11,32623100,FABIO RIBEIRO DOS SANTOS | BRUNO MOTA TEIXEIRA DE GOUVEA | WARREN BRASIL HOLDING S/A. | BRUNO DUARTE DA FONSECA | DINARTE LICKS | TITO CAPITANI GUSMAO | KELLY JANCESCKI GUSMAO,3,0,1,0,0,,https://www.warren.com.br :: cripto,erro: 'candidates'
INCUMBENTE,Sociedade Distribuidora de TVM,65505918000138,XTB BRASIL DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.,"",SP,7107,02,20260218,20260218,,6612602,MMACHADO@LIGHTHOUSEBR.COM,11,11111111,ALINE MATEUS DE MORAES DE ALMEIDA | DARIO GRAZIATO TANURE | XTB S.A.,3,0,1,0,0,,https://www.xtb.com :: crypto,erro: 'candidates'
INCUMBENTE,Sociedade Distribuidora de TVM,76621457000185,4UM DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,4UM INVESTIMENTOS,PR,7535,02,20051103,19680229,,6612602,RISCOS@4UM.COM.BR,41,33519786,LEONARDO DEEKE BOGUSZEWSKI | LUCIANO COELHO DE MAGALHAES NETTO | RICARDO BENATTI CUNHA | LUIS TIAGO MICHELIN MACHADO,2,0,0,0,1,,https://www.4um.com.br,"A 4UM Investimentos, parte do grupo 4UM, apoia a Liqi, uma plataforma de tokenização de ativos que utiliza tecnologia blockchain e visa construir um mercado de capitais descentralizado (DeFi)."
INCUMBENTE,Sociedade Corretora de TVM,33775974000104,"ATIVA INVESTIMENTOS S.A. CORRETORA DE TÍTULOS, CÂMBIO E VALORES",ATIVA INVESTIMENTOS,RJ,6001,02,20051103,19721220,,6612601,CONTABILIDADE@ATIVAINVESTIMENTOS.COM.BR,21,35150200,AUGUSTO AFONSO TEIXEIRA DE FREITAS | HELENA PROCOPIO DE ARAUJO CARVALHO | ATTILIO DE SOUZA MELLO BOSELLI | SYLVIO ARAUJO FLEURY | JULIANA FIGUEIREDO DE OLIVEIRA,2,0,0,0,1,,https://www.ativainvestimentos.com.br,"A Ativa Investimentos lançou em janeiro de 2026 uma plataforma para negociação de criptoativos em parceria com o Mercado Bitcoin, oferecendo acesso aos 10 criptoativos mais negociados, incluindo stablecoins como USDT e USDC."
INCUMBENTE,Sociedade Distribuidora de TVM,18684408000195,AZIMUT BRASIL DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA,AZIMUT BRASIL DTVM LTDA,SP,7107,02,20130814,20130814,,6612602,JURIDICO@AZIMUTWEALTH.COM.BR,11,35527676,AZBR IF HOLDING S.A. | AZ BRASILE HOLDING LTDA | MARCELO SEPULVEDA | PATRICIA BARLATI GARCIA | JUCELLI KLEIN MAZOTTI,2,0,0,0,1,,https://azimutwealth.com.br,"A Azimut, que detém licenças de DTVM (Distribuidora de Títulos e Valores Mobiliários), garante a infraestrutura regulatória para a Azify, uma infratech nascida dentro do grupo que conecta o sistema financeiro tradicional ao universo dos ativos virtuais e opera em blockchain."
INCUMBENTE,Banco Múltiplo,28195667000106,BANCO ABC BRASIL S.A.,"",SP,7107,02,20051103,19831230,,6422100,ABCBRASIL@ABCBRASIL.COM.BR,11,31702000,SERGIO LULIA JACOB | SERGIO RICARDO BOREJO | ALEXANDRE YOSHIAKI SINZATO | ANTONIO JOSE NICOLINI | DANIEL CREDIDIO BRANDAO BARBOSA DE OLIVEIRA | RODRIGO MONTEMOR | CARLOS AUGUSTO DEL MONACO DE PAULA SANTOS E SILVA | EDGARD DE SOUZA TOLEDO NETO | FELIPE SENE TAMBURUS | RODRIGO ANDREOS CORDEIRO | EVERTHON NOVAES VIEIRA | RICARDO MIGUEL DE MOURA | ADRIANA FERNANDES PERES | MARCOS CHADALAKIAN | IZABEL CRISTINA BRANCO | FREDERIC JUN HOKUMURA STOLS | RAFAEL FERREIRA GARROTE PAIVA | EDUARDO PINUS | EDUARDO SPERL | FABIO HENRIQUE LEANDRO SARTORI | GUILHERME DOS SANTOS GHILARDI | JOSE ALVES BABINSKA | LUIZ ANTONIO DE ASSUMPCAO NETO,2,0,0,0,1,,https://www.abcbrasil.com.br,"O BANCO ABC BRASIL S.A. participou da tokenização de US$ 835 milhões em ativos do mundo real (crédito estruturado e recebíveis comerciais) em infraestrutura blockchain em setembro de 2026, e é um dos participantes da segunda fase do Piloto Drex do Banco Central."
INCUMBENTE,Banco Comercial,10664513000150,BANCO AGIBANK S.A.,"",SP,6291,02,20090227,20090227,,6421200,SOCIETARIO@AGI.COM.BR,51,39211446,GLAUBER MARQUES CORREA | LUCAS ARAUJO DE AGUIAR | VINICIUS BIRKELAND ALOE | MATHEUS GIRARDI | DANIEL MONTEIRO DE FARIAS | DANIEL ANTONIO PIRES | MARCELLO WINIK DUBEUX | DANIEL KREPEL GOLDBERG | RAFAEL DE OLIVEIRA MORAIS | MARCIANO TESTA | AOD CUNHA DE MORAES JUNIOR | GABRIEL FELZENSZWALB,2,0,0,0,1,,https://www.agibank.com.br,O BANCO AGIBANK S.A. foi incluído no consórcio da Associação Brasileira de Bancos (ABBC) no projeto piloto do real digital (Drex) e aprovado pelo Comitê Executivo Gestor do Banco Central para participar dos testes da versão tokenizada da moeda brasileira. A instituição também demonstrou sua preparação para transacionar via Drex através de publicações em seu blog em julho de 2024.
INCUMBENTE,Banco Comercial,00997185000150,BANCO B3 S.A.,"",SP,7107,02,20050827,19960112,,6421200,SOCIETARIOB3@B3.COM.BR,11,25656500,EDUARDO LOPES FARIAS | VIVIANE EL BANATE BASSO | GUSTAVO PERES DE CARVALHO | ANDRE VEIGA MILANEZ,2,0,0,0,1,,https://www.b3.com.br,"A B3 planeja lançar uma plataforma de tokenização e uma stablecoin própria (B3RL) para liquidações a partir de 2026, com o objetivo de viabilizar a tokenização de ativos e operações 24 horas por dia, sete dias por semana."
INCUMBENTE,Banco Múltiplo,01858774000110,BANCO BV S.A.,"",SP,7107,02,20040828,19970521,,6422100,"",11,51851700,RONALDO MEDRADO HELPE | ROBERTO GONCALVES JABALI | ALEXANDRE LUIZ ZIMATH | ALBERTO WAGNER TEIXEIRA CAMPOS | MARCELLA RIGAMONTI URADA COIMBRA | RICARDO SANFELICE DE SOUZA | CARLOS RENATO BONETTI | GUSTAVO HENRIQUE SANTOS DE SOUSA | MARCOS EMERZIAN POLADIAN | HENRIQUE SEIJE IVAMOTTO PASSOS NOGUEIRA | JAMIL GANAN ALEY JUNIOR | ANA PAULA ANTUNES TARCIA,2,0,0,0,1,,https://www.bv.com.br,"O Banco BV estruturou seu primeiro TIDC (Token de Investimento em Direito Creditório) em parceria com a Liqi em abril de 2025, e está realizando testes para tokenizar financiamentos de veículos, alinhado com o cronograma do Drex. Além disso, o banco apoia a iniciativa do Passaporte Veicular Digital no Paraná, envolvendo a tokenização veicular, e está participando ativamente da nova fase do Drex, realizando testes com casos reais de uso e buscando soluções financeiras baseadas em ativos digitais."
INCUMBENTE,Banco Múltiplo Cooperativo,01181521000155,BANCO COOPERATIVO SICREDI S.A.,BANCO COOPERATIVO SICREDI,RS,8801,02,20050115,19960506,,6424701,DIRETORIA_BANCO@SICREDI.COM.BR,51,33584700,RICARDO GREEN SOMMER | CESAR GIODA BOCHI | GUSTAVO DE CASTRO FREITAS | FERNANDO DALL AGNESE | CELSO RONALDO RAGUZZONI FIGUEIRA | MANFRED ALFONSO DASENBROCK | JOAO CARLOS SPENTHOF | WILSON RIBEIRO DE MORAES FILHO | JAIME BASSO | JOAO BEZERRA JUNIOR | CORNELIS JOHANNES BEIJER | MARCIO PORT | ANDIARA PEDROSO PETTERLE | ALEXANDRE ENGLERT BARBOSA | MARCUS VINICIUS FRANCA BARBOZA | SIDNEI STREJEVITCH | ANTONIO GERALDO WROBEL | ZEIR ASCARI | THIAGO DOS SANTOS ROSSONI,2,0,0,0,1,,https://www.sicredi.com.br,"O Sicredi foi uma das primeiras instituições financeiras escolhidas pelo Banco Central para participar dos testes do Drex, oferece o fundo Hashdex 40 Nasdaq Crypto FIC FIM que investe em criptoativos, e firmou um acordo para testar a tokenização no crédito imobiliário, com testes previstos para março de 2027."
INCUMBENTE,Banco de Investimento,33987793000133,BANCO DE INVESTIMENTOS UBS (BRASIL) S.A.,"",SP,7107,02,20051103,19691007,,6432800,OL-TAX-BR@UBS.COM,11,32546499,MARCELO AUGUSTO RAMOS | MILENA WEISS ALOISI | MARCELLO ANTONIO CHILOV LUZETTI | ALINE DE MENEZES SANTOS | CAMILA ANGELI RIBEIRO | DANIEL BASSAN | BERNARDO DE AZEVEDO SILVA ROTHE | BETINA MACHADO FERRAZ | DIOGO VINICIUS DE MORAIS LIMA,2,0,0,0,1,,https://www.ubs.com,"O UBS, como parte de um grupo de 21 instituições financeiras internacionais, anunciou em setembro de 2026 um acordo para criar uma empresa para apoiar a emissão de novas soluções em stablecoins."
INCUMBENTE,Banco Múltiplo,45246410000155,BANCO GENIAL S.A.,"",RJ,6001,02,20051103,19810113,,6422100,ASSUNTOS.GERAIS@GENIAL.COM.VC,21,39233000,RODOLFO RIECHERT | ANDRE SCHWARTZ | BERNARDO NOLASCO ROCHA | ALDEIR SALVADORI | ALEXANDRE MOREIRA CONDE | RODRIGO DE GODOY | CINTIA SANT ANA DE OLIVEIRA | LUIS JOSE REBELLO DE RESENDE | MARIANA CORRELO JOBIM MALLET | FLAVIA BARREIROS ROSALEM VICENTE | THENILLE CUPERTINO MOREIRA | ANA CLARA MONTEIRO RODRIGUES | FABIO RODRIGO REIS OLIVEIRA | BERNARDO MARQUES DUARTE,2,0,0,0,1,,"","A Genial Investimentos, parte do Banco Genial S.A., anunciou em setembro de 2025 que passaria a oferecer a negociação e investimento em criptoativos como Bitcoin, Ethereum, e stablecoins como Tether e USD Coin em sua plataforma. Além disso, em março de 2026, o Banco Genial tornou-se o primeiro no Brasil a utilizar o Ripple Payments, que integra stablecoins, moeda fiduciária e contas virtuais. A instituição também participa do piloto do Drex (Real Digital), tendo realizado transferências de Real Digital, Real Tokenizado e títulos públicos em um consórcio com outras empresas."
INCUMBENTE,Banco Múltiplo,07679404000100,BANCO TOPÁZIO S.A.,BANCO TOPAZIO,RS,8801,02,20051110,20051110,,6422100,CONTABILIDADE@BANCOTOPAZIO.COM.BR,51,32277704,HAROLDO PIMENTEL STUMPF | ALISSON FORGIARINI FERREIRA | ADEMIR JULIO SCHENATTO | ALPHONSE GUILHERME VOIGT | WAGNER ALEXIS RUIZ | LUIZ ANTONIO ALVES | LETICIA CORREA DA SILVA | RICARDO ERNESTO CORREA DA SILVA | FREDERICO HUBERT JAEGER,2,0,0,0,1,,https://www.bancotopazio.com.br,"O Banco Central do Brasil proibiu o BANCO TOPÁZIO S.A. de realizar operações de câmbio para negociações de ativos virtuais (criptoativos) no mercado de balcão por dois anos, a partir de maio de 2026, após identificar falhas graves de controle, risco e compliance em suas operações com criptoativos."
INCUMBENTE,Banco Múltiplo,59588111000103,BANCO VOTORANTIM S.A.,"",SP,7107,02,20051103,19880930,,6422100,INTIMACOESOFICIAIS@BV.COM.BR,11,51712672,ANTONIO MAURICIO MAURANO | PAULO ROGERIO CAFFARELLI | JAIRO SAMPAIO SADDI | ANA PAULA ANTUNES TARCIA | ROGERIO MONORI | RONALDO MEDRADO HELPE | ROBERTO GONCALVES JABALI | ALEXANDRE LUIZ ZIMATH | JOAO HENRIQUE BATISTA DE SOUZA SCHMIDT | ALBERTO WAGNER TEIXEIRA CAMPOS | MARCELLA RIGAMONTI URADA COIMBRA | MAURO RIBEIRO NETO | CARLOS RENATO BONETTI | WALTER BATLOUNI JUNIOR | FELIPE GUIMARAES GEISSLER PRINCE | TARCIANA PAULA GOMES MEDEIROS | FRANCISCO AUGUSTO LASSALVIA | ODILON PINHEIRO DE ALMEIDA JUNIOR | GUSTAVO HENRIQUE SANTOS DE SOUSA | MARCOS EMERZIAN POLADIAN | HENRIQUE SEIJE IVAMOTTO PASSOS NOGUEIRA | JAMIL GANAN ALEY JUNIOR | MARCOS OLIVEIRA GARCIA | HENRIQUE SCHMALZ FRANCO,2,0,0,0,1,,https://www.bv.com.br,"O Banco BV lançou seu primeiro token RWA (Real World Asset) atrelado a FIDC em parceria com a Liqi em abril de 2025, está testando a tokenização de financiamento de veículos e é um dos pioneiros na fase de testes do Drex, realizando operações básicas experimentais de transferência de ativos financeiros tokenizados."
INCUMBENTE,Banco Comercial,13720915000113,BANCO WESTERN UNION DO BRASIL S.A.,"",SP,7107,02,20110519,20110519,,6421200,ATENDIMENTOAOCLIENTE@WESTERNUNION.COM,11,35729156,MARIA CELIA SEIXAS | PRISCILA DA SILVA NOGUEIRA,2,0,0,0,1,,https://www.bancowesternunion.com.br,"A Western Union, empresa global da qual o Banco Western Union do Brasil S.A. faz parte, anunciou e lançou sua própria stablecoin lastreada em dólar, a USDPT, na blockchain Solana, com a oferta a clientes prevista para 2026."
INCUMBENTE,Sociedade Corretora de TVM,93026847000126,BANRISUL S/A - CORRETORA DE VALORES MOBILIARIOS E CAMBIO,"",RS,8801,02,20030524,19710726,,6612601,BANRISUL_CORRETORA@BANRISUL.COM.BR,51,32151062,NILVO REINOLDO FRIES | CARMEM PALUDO | ROBERTO BALESTRIN | DIANA PAULA SANA | ODETE TERESINHA BRESCIANI | ANDRE MILANEZI DE JESUS | LOURENSO PRESOTTO | MARCUS VINICIUS FEIJO STAFFEN | MARCELO AVILA MACHADO | MAURICIO MELLO PALUDO | ERNO LUIZ FLECK,2,0,0,0,1,,https://www.banrisulcorretora.com.br,"O Banrisul é uma das instituições participantes da segunda fase de testes do Drex, a moeda digital brasileira, e em parceria com o Serpro, lançou uma rede blockchain para o projeto. Além disso, o Banrisul integra um consórcio no projeto-piloto de tokenização da Anbima, com foco em debêntures e fundos de investimento, com testes previstos para durar cerca de seis meses em 2026."
INCUMBENTE,Sociedade Corretora de TVM,61855045000132,BRADESCO S.A. CORRETORA DE TITULOS E VALORES MOBILIARIOS,EST UNIF,SP,7107,02,20051103,19671211,,6612601,"",11,36845122,RUI MIGUEL ALEIXO MARQUES | NILTON PEREIRA DOS SANTOS JUNIOR | DANIELA FASOLARI HADJI THOMAS,2,0,0,0,1,,https://www.bradesco.com.br,"O Bradesco lançou uma plataforma de custódia institucional para ativos digitais, incluindo criptomoedas, stablecoins e ativos tokenizados em agosto de 2026, e participa ativamente do projeto-piloto do Drex em 2024 e 2026."
INCUMBENTE,Sociedade Corretora de Câmbio,58229246000110,BRADESCO-KIRTON CORRETORA DE CÂMBIO S.A.,"",SP,7107,02,20051103,19680816,,6612603,"",11,36845122,ROBERTO DE JESUS PARIS | VINICIUS PANARO | MARCOS DANIEL BOLL | ANTONIO CAMPANHA JUNIOR | DANILO LUIS DAMASCENO | MARINA GRAVINA VEASEY | PATRICIA KESSLER DE ASSUMPCAO | CLAYTON NEVES XAVIER | CRISTIANO ADJUTO E CAMPOS | MARCOS ALEXANDRE PINA CAVAGNOLI | CRISTIANO GOMES DE MOURA,2,0,0,0,1,,https://www.bradesco.com.br,"O Bradesco, grupo do qual a Bradesco-Kirton Corretora de Câmbio S.A. faz parte, anunciou em maio de 2026 que está se preparando para atuar no mercado de custódia de ativos digitais, incluindo criptomoedas e stablecoins, e já testou o uso de stablecoins para transações de comércio exterior."
INCUMBENTE,Sociedade Corretora de TVM,43815158000122,BTG PACTUAL CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,EST UNIF,SP,7107,02,20051103,19730619,,6612601,OL-CARTAOCNPJ@BTGPACTUAL.COM,11,33832000,RICARDO CHAMMA LUTFALLA | GUILHERME LOOS MARTINS | RODRIGO DOS SANTOS GOES | FERNANDA JORGE STALLONE PALMEIRO | PAULO ROGERIO DO NASCIMENTO CARDOSO | PAULA PLACIDO VERGAMINI,2,0,0,0,1,,https://www.btgpactual.com,"O BTG Pactual está ativamente envolvido com criptoativos e tokenização, incluindo a participação no projeto Drex do Banco Central e a integração de sua plataforma de criptomoedas Mynt ao ecossistema do banco em setembro de 2026."
INCUMBENTE,Caixa Econômica Federal,00360305000104,CAIXA ECONOMICA FEDERAL,CEF MATRIZ,DF,9701,02,20051103,19710203,,6423900,"",00,40040104,MARCOS BRASILIANO ROSA | LUIZ FELIPE FIGUEIREDO DE ANDRADE | TIAGO CORDEIRO DE OLIVEIRA | SAULO FARHAT PAIVA | MATHEUS NEVES SINIBALDI | CRISTINA MARIA DA SILVA PERES | LUCIANE DA LUZ LOMPA | SUELY PATRAO BURIHAM | HENRIETE ALEXANDRA SARTORI BERNABE | INES DA SILVA MAGALHAES | SERGIO HENRIQUE OLIVEIRA BINI | JULIANA GRIGOL FONSECHI | MARCONI NOGUEIRA PLACIDO DOS SANTOS | RICARDO TROES | JEAN RODRIGUES BENEVIDES | JOAO PAULO VARGAS DA SILVEIRA | RODRIGO HIDEKI HORI TAKAHASHI | CARLOS ANTONIO VIEIRA FERNANDES | JARDEL LUIS CARPES | JAIME DANIEL DA SILVA | ADRIANO ASSIS MATIAS | CRISTIANO BOAVENTURA DE MEDEIROS | RENAN CORREIA MARTINO | LUIZ FRANCISCO MONTEIRO DE BARROS NETO | ADRIANE VELLOSO FERREIRA | ANDERSON AORIVAN DA CUNHA POSSA | ROBERTO CARLOS CERATTO | GLAUCO BRAGA DIAS | GERSON BORDIGNON | CARLOS AUGUSTO DE ANDRADE JENIER | LUCIOLA AOR VASCONCELOS | CINTIA LIMA GONCALVES TEIXEIRA | JOSE MARCOS DE CARVALHO ARAUJO | LUCIO CAMILO OLIVA PEREIRA | DARLAN COSTA DA SILVA LINS | GUILHERME GUIMARAES MENDES | CIRO MENEZES BARREIROS | PAULO CESAR LEOPOLDINO PALACIOS SEABRA | ALEXANDRE GONCALVES DE AMORIM,2,0,0,0,1,,https://www.caixa.gov.br,"A Caixa Econômica Federal lançou seu primeiro fundo de investimento em criptoativos em outubro de 2025, é participante do projeto piloto do Drex, a moeda digital brasileira, tendo realizado testes de pagamentos offline em junho de 2024 e sendo listada como instituição participante em 2026. Além disso, em setembro de 2026, firmou um acordo para tokenizar crédito imobiliário através de uma infraestrutura blockchain e em agosto de 2026, abriu licitação para uma plataforma blockchain de 'Ativos de Sustentabilidade'. Em 2025, investiu R$ 1,3 milhão em um laboratório de blockchain com foco em experimentação tecnológica e desenvolvimento de soluções para o setor público."
INCUMBENTE,Sociedade Corretora de Câmbio,04913129000141,CONFIDENCE SOCIEDADE CORRETORA DE CAMBIO S.A.,"",SP,7107,02,20050827,20011226,,6612603,INFORMATIVOSCNPJ@CONFIDENCECAMBIO.COM.BR,11,37288491,ANA CRISTINA RAMOS TENA | CHRISTIAN REINHARD THEODOR STIER | JORGE GUSTAVO ARBEX | CARLOS ROGERIO GANIKO | MARCOS ARCHINA WEIGT | DANILA SOTERRONI RODRIGUES | LUIS EDUARDO DOS SANTOS,2,0,0,0,1,,https://www.confidencecambio.com.br,"A Travelex Confidence, que inclui a Confidence Sociedade Corretora de Câmbio S.A., publicou em maio de 2024 um artigo destacando o crescimento da importação de criptoativos no Brasil em 2024, indicando seu envolvimento na facilitação dessas operações de câmbio que, segundo o Banco Central, equivalem à importação de um bem."
INCUMBENTE,Sociedade Corretora de TVM,27652684000162,GENIAL INVESTIMENTOS CORRETORA DE VALORES MOBILIÁRIOS S.A.,"",RJ,6001,02,20050514,19811027,,6612601,ASSUNTOS.GERAIS@GENIAL.COM.VC,21,39233000,ANA CLARA MONTEIRO RODRIGUES | LUIS JOSE REBELLO DE RESENDE | LUIS FELIPE LIMA COSTA | MARIANA CORRELO JOBIM MALLET | ALEXANDRE THIEDE DONINI | CINTIA SANT ANA DE OLIVEIRA | ALDEIR SALVADORI | RODOLFO RIECHERT | ANDRE SCHWARTZ | MARCIO SOARES SIQUEIRA | FLAVIA BARREIROS ROSALEM VICENTE | RODRIGO HILTZ MARQUES | RODRIGO DE GODOY | THENILLE CUPERTINO MOREIRA | IGHOR FELIPE DE ALMEIDA JACINTHO | ALEXANDRE MOREIRA CONDE | BERNARDO NOLASCO ROCHA,2,0,0,0,1,,"","A Genial Investimentos anunciou em setembro de 2025 a oferta de negociação e investimento em criptoativos, incluindo stablecoins como Tether e USD Coin, e participa do piloto do Drex, com previsão de lançamento oficial entre o final de 2024 e início de 2025."
